date,hawkish_dovish_score,uncertainty,forward_guidance_strength,topic_inflation,topic_growth,topic_financial_stability,topic_labor_market,topic_international,stocks_diffusion_index,bonds_diffusion_index,currency_diffusion_index,speech_count
2021-02-17,-5.0,45.0,35.0,40.0,35.0,17.5,2.5,22.5,75.0,25.0,25.0,0
2021-02-18,-5.0,45.0,35.0,40.0,35.0,17.5,2.5,22.5,75.0,25.0,25.0,0
2021-02-19,-5.0,45.0,35.0,40.0,35.0,17.5,2.5,22.5,75.0,25.0,25.0,0
2021-02-20,-5.0,45.0,35.0,40.0,35.0,17.5,2.5,22.5,75.0,25.0,25.0,0
2021-02-21,-5.0,45.0,35.0,40.0,35.0,17.5,2.5,22.5,75.0,25.0,25.0,0
2021-02-22,-60.0,65.0,55.0,5.0,70.0,40.0,30.0,20.0,100.0,0.0,0.0,1
2021-02-23,-60.0,65.0,55.0,5.0,70.0,40.0,30.0,20.0,100.0,0.0,0.0,0
2021-02-24,-60.0,65.0,55.0,5.0,70.0,40.0,30.0,20.0,100.0,0.0,0.0,0
2021-02-25,-75.0,60.0,75.0,65.0,80.0,70.0,20.0,15.0,100.0,0.0,0.0,1
2021-02-26,-40.0,60.0,55.0,65.0,80.0,55.0,35.0,25.0,100.0,0.0,0.0,1
2021-02-27,-40.0,60.0,55.0,65.0,80.0,55.0,35.0,25.0,100.0,0.0,0.0,0
2021-02-28,-40.0,60.0,55.0,65.0,80.0,55.0,35.0,25.0,100.0,0.0,0.0,0
2021-03-01,-35.0,52.5,37.5,2.5,47.5,75.0,22.5,10.0,100.0,0.0,25.0,2
2021-03-02,-80.0,65.0,75.0,80.0,90.0,40.0,40.0,35.0,100.0,0.0,0.0,1
2021-03-03,0.0,47.5,15.0,7.5,12.5,62.5,0.0,32.5,50.0,50.0,50.0,2
2021-03-04,0.0,47.5,15.0,7.5,12.5,62.5,0.0,32.5,50.0,50.0,50.0,0
2021-03-05,0.0,47.5,15.0,7.5,12.5,62.5,0.0,32.5,50.0,50.0,50.0,0
2021-03-06,0.0,47.5,15.0,7.5,12.5,62.5,0.0,32.5,50.0,50.0,50.0,0
2021-03-07,0.0,47.5,15.0,7.5,12.5,62.5,0.0,32.5,50.0,50.0,50.0,0
2021-03-08,0.0,47.5,15.0,7.5,12.5,62.5,0.0,32.5,50.0,50.0,50.0,0
2021-03-09,0.0,47.5,15.0,7.5,12.5,62.5,0.0,32.5,50.0,50.0,50.0,0
2021-03-10,0.0,47.5,15.0,7.5,12.5,62.5,0.0,32.5,50.0,50.0,50.0,0
2021-03-11,-70.0,65.0,80.0,70.0,85.0,60.0,25.0,30.0,100.0,0.0,0.0,1
2021-03-12,-70.0,65.0,80.0,70.0,85.0,60.0,25.0,30.0,100.0,0.0,0.0,0
2021-03-13,-70.0,65.0,80.0,70.0,85.0,60.0,25.0,30.0,100.0,0.0,0.0,0
2021-03-14,-70.0,65.0,80.0,70.0,85.0,60.0,25.0,30.0,100.0,0.0,0.0,0
2021-03-15,-70.0,65.0,80.0,70.0,85.0,60.0,25.0,30.0,100.0,0.0,0.0,0
2021-03-16,-70.0,65.0,80.0,70.0,85.0,60.0,25.0,30.0,100.0,0.0,0.0,0
2021-03-17,-70.0,65.0,80.0,70.0,85.0,60.0,25.0,30.0,100.0,0.0,0.0,0
2021-03-18,-35.0,51.666666666666664,48.333333333333336,45.0,50.0,61.666666666666664,5.0,15.0,83.33333333333333,16.666666666666664,16.666666666666664,3
2021-03-19,-35.0,51.666666666666664,48.333333333333336,45.0,50.0,61.666666666666664,5.0,15.0,83.33333333333333,16.666666666666664,16.666666666666664,0
2021-03-20,-35.0,51.666666666666664,48.333333333333336,45.0,50.0,61.666666666666664,5.0,15.0,83.33333333333333,16.666666666666664,16.666666666666664,0
2021-03-21,-35.0,51.666666666666664,48.333333333333336,45.0,50.0,61.666666666666664,5.0,15.0,83.33333333333333,16.666666666666664,16.666666666666664,0
2021-03-22,-35.0,51.666666666666664,48.333333333333336,45.0,50.0,61.666666666666664,5.0,15.0,83.33333333333333,16.666666666666664,16.666666666666664,0
2021-03-23,-35.0,51.666666666666664,48.333333333333336,45.0,50.0,61.666666666666664,5.0,15.0,83.33333333333333,16.666666666666664,16.666666666666664,0
2021-03-24,-35.0,51.666666666666664,48.333333333333336,45.0,50.0,61.666666666666664,5.0,15.0,83.33333333333333,16.666666666666664,16.666666666666664,0
2021-03-25,-70.0,70.0,80.0,65.0,80.0,55.0,10.0,25.0,100.0,0.0,0.0,1
2021-03-26,-70.0,70.0,80.0,65.0,80.0,55.0,10.0,25.0,100.0,0.0,0.0,0
2021-03-27,-65.0,65.0,75.0,35.0,80.0,60.0,30.0,45.0,100.0,0.0,0.0,1
2021-03-28,-65.0,65.0,75.0,35.0,80.0,60.0,30.0,45.0,100.0,0.0,0.0,0
2021-03-29,-65.0,65.0,75.0,35.0,80.0,60.0,30.0,45.0,100.0,0.0,0.0,0
2021-03-30,-65.0,65.0,75.0,35.0,80.0,60.0,30.0,45.0,100.0,0.0,0.0,0
2021-03-31,-65.0,65.0,75.0,35.0,80.0,60.0,30.0,45.0,100.0,0.0,0.0,0
2021-04-01,-65.0,65.0,75.0,35.0,80.0,60.0,30.0,45.0,100.0,0.0,0.0,0
2021-04-02,-65.0,65.0,75.0,35.0,80.0,60.0,30.0,45.0,100.0,0.0,0.0,0
2021-04-03,-65.0,65.0,75.0,35.0,80.0,60.0,30.0,45.0,100.0,0.0,0.0,0
2021-04-04,-65.0,65.0,75.0,35.0,80.0,60.0,30.0,45.0,100.0,0.0,0.0,0
2021-04-05,-65.0,65.0,75.0,35.0,80.0,60.0,30.0,45.0,100.0,0.0,0.0,0
2021-04-06,-65.0,65.0,75.0,35.0,80.0,60.0,30.0,45.0,100.0,0.0,0.0,0
2021-04-07,-65.0,65.0,75.0,35.0,80.0,60.0,30.0,45.0,100.0,0.0,0.0,0
2021-04-08,-65.0,65.0,70.0,55.0,80.0,65.0,10.0,70.0,100.0,0.0,0.0,1
2021-04-09,-65.0,65.0,70.0,55.0,80.0,65.0,10.0,70.0,100.0,0.0,0.0,0
2021-04-10,-65.0,65.0,70.0,55.0,80.0,65.0,10.0,70.0,100.0,0.0,0.0,0
2021-04-11,-65.0,65.0,70.0,55.0,80.0,65.0,10.0,70.0,100.0,0.0,0.0,0
2021-04-12,-65.0,65.0,70.0,55.0,80.0,65.0,10.0,70.0,100.0,0.0,0.0,0
2021-04-13,-65.0,65.0,70.0,55.0,80.0,65.0,10.0,70.0,100.0,0.0,0.0,0
2021-04-14,-32.5,62.5,47.5,27.5,42.5,50.0,10.0,25.0,75.0,25.0,25.0,2
2021-04-15,-32.5,62.5,47.5,27.5,42.5,50.0,10.0,25.0,75.0,25.0,25.0,0
2021-04-16,-32.5,62.5,47.5,27.5,42.5,50.0,10.0,25.0,75.0,25.0,25.0,0
2021-04-17,-32.5,62.5,47.5,27.5,42.5,50.0,10.0,25.0,75.0,25.0,25.0,0
2021-04-18,-32.5,62.5,47.5,27.5,42.5,50.0,10.0,25.0,75.0,25.0,25.0,0
2021-04-19,-32.5,62.5,47.5,27.5,42.5,50.0,10.0,25.0,75.0,25.0,25.0,0
2021-04-20,-32.5,62.5,47.5,27.5,42.5,50.0,10.0,25.0,75.0,25.0,25.0,0
2021-04-21,-32.5,62.5,47.5,27.5,42.5,50.0,10.0,25.0,75.0,25.0,25.0,0
2021-04-22,-65.0,60.0,80.0,65.0,80.0,45.0,25.0,35.0,100.0,0.0,0.0,1
2021-04-23,-65.0,60.0,80.0,65.0,80.0,45.0,25.0,35.0,100.0,0.0,0.0,0
2021-04-24,-65.0,60.0,80.0,65.0,80.0,45.0,25.0,35.0,100.0,0.0,0.0,0
2021-04-25,-65.0,60.0,80.0,65.0,80.0,45.0,25.0,35.0,100.0,0.0,0.0,0
2021-04-26,-37.5,57.5,35.0,37.5,47.5,40.0,42.5,80.0,75.0,25.0,25.0,2
2021-04-27,-37.5,57.5,35.0,37.5,47.5,40.0,42.5,80.0,75.0,25.0,25.0,0
2021-04-28,-37.5,57.5,35.0,37.5,47.5,40.0,42.5,80.0,75.0,25.0,25.0,0
2021-04-29,0.0,40.0,10.0,0.0,10.0,80.0,0.0,40.0,50.0,50.0,50.0,1
2021-04-30,0.0,40.0,10.0,0.0,10.0,80.0,0.0,40.0,50.0,50.0,50.0,0
2021-05-01,0.0,40.0,10.0,0.0,10.0,80.0,0.0,40.0,50.0,50.0,50.0,0
2021-05-02,0.0,40.0,10.0,0.0,10.0,80.0,0.0,40.0,50.0,50.0,50.0,0
2021-05-03,0.0,40.0,10.0,0.0,10.0,80.0,0.0,40.0,50.0,50.0,50.0,0
2021-05-04,0.0,40.0,10.0,0.0,10.0,80.0,0.0,40.0,50.0,50.0,50.0,0
2021-05-05,0.0,40.0,10.0,0.0,10.0,80.0,0.0,40.0,50.0,50.0,50.0,0
2021-05-06,0.0,40.0,0.0,0.0,40.0,35.0,0.0,30.0,50.0,50.0,50.0,1
2021-05-07,0.0,40.0,0.0,0.0,40.0,35.0,0.0,30.0,50.0,50.0,50.0,0
2021-05-08,0.0,40.0,0.0,0.0,40.0,35.0,0.0,30.0,50.0,50.0,50.0,0
2021-05-09,0.0,40.0,0.0,0.0,40.0,35.0,0.0,30.0,50.0,50.0,50.0,0
2021-05-10,0.0,40.0,0.0,0.0,40.0,35.0,0.0,30.0,50.0,50.0,50.0,0
2021-05-11,0.0,40.0,0.0,0.0,40.0,35.0,0.0,30.0,50.0,50.0,50.0,0
2021-05-12,0.0,40.0,0.0,0.0,40.0,35.0,0.0,30.0,50.0,50.0,50.0,0
2021-05-13,0.0,40.0,0.0,0.0,40.0,35.0,0.0,30.0,50.0,50.0,50.0,0
2021-05-14,0.0,40.0,0.0,0.0,40.0,35.0,0.0,30.0,50.0,50.0,50.0,0
2021-05-15,0.0,40.0,0.0,0.0,40.0,35.0,0.0,30.0,50.0,50.0,50.0,0
2021-05-16,0.0,40.0,0.0,0.0,40.0,35.0,0.0,30.0,50.0,50.0,50.0,0
2021-05-17,0.0,40.0,0.0,0.0,40.0,35.0,0.0,30.0,50.0,50.0,50.0,0
2021-05-18,0.0,40.0,0.0,0.0,40.0,35.0,0.0,30.0,50.0,50.0,50.0,0
2021-05-19,0.0,40.0,10.0,0.0,5.0,10.0,0.0,25.0,50.0,50.0,50.0,1
2021-05-20,0.0,40.0,10.0,0.0,5.0,10.0,0.0,25.0,50.0,50.0,50.0,0
2021-05-21,0.0,40.0,10.0,0.0,5.0,10.0,0.0,25.0,50.0,50.0,50.0,0
2021-05-22,0.0,40.0,10.0,0.0,5.0,10.0,0.0,25.0,50.0,50.0,50.0,0
2021-05-23,0.0,40.0,10.0,0.0,5.0,10.0,0.0,25.0,50.0,50.0,50.0,0
2021-05-24,0.0,40.0,10.0,0.0,5.0,10.0,0.0,25.0,50.0,50.0,50.0,0
2021-05-25,0.0,40.0,10.0,0.0,5.0,10.0,0.0,25.0,50.0,50.0,50.0,0
2021-05-26,0.0,40.0,10.0,0.0,5.0,10.0,0.0,25.0,50.0,50.0,50.0,0
2021-05-27,-10.0,57.5,5.0,22.5,30.0,65.0,10.0,15.0,75.0,25.0,25.0,2
2021-05-28,-10.0,57.5,5.0,22.5,30.0,65.0,10.0,15.0,75.0,25.0,25.0,0
2021-05-29,-10.0,57.5,5.0,22.5,30.0,65.0,10.0,15.0,75.0,25.0,25.0,0
2021-05-30,-10.0,57.5,5.0,22.5,30.0,65.0,10.0,15.0,75.0,25.0,25.0,0
2021-05-31,-10.0,57.5,5.0,22.5,30.0,65.0,10.0,15.0,75.0,25.0,25.0,0
2021-06-01,-10.0,57.5,5.0,22.5,30.0,65.0,10.0,15.0,75.0,25.0,25.0,0
2021-06-02,-40.0,35.0,45.0,25.0,60.0,55.0,20.0,15.0,100.0,0.0,0.0,1
2021-06-03,0.0,60.0,5.0,0.0,0.0,80.0,0.0,40.0,50.0,50.0,50.0,1
2021-06-04,0.0,60.0,5.0,0.0,0.0,80.0,0.0,40.0,50.0,50.0,50.0,0
2021-06-05,0.0,60.0,5.0,0.0,0.0,80.0,0.0,40.0,50.0,50.0,50.0,0
2021-06-06,0.0,60.0,5.0,0.0,0.0,80.0,0.0,40.0,50.0,50.0,50.0,0
2021-06-07,0.0,60.0,5.0,0.0,0.0,80.0,0.0,40.0,50.0,50.0,50.0,0
2021-06-08,0.0,60.0,5.0,0.0,0.0,80.0,0.0,40.0,50.0,50.0,50.0,0
2021-06-09,0.0,60.0,5.0,0.0,0.0,80.0,0.0,40.0,50.0,50.0,50.0,0
2021-06-10,-70.0,55.0,80.0,70.0,85.0,40.0,10.0,30.0,100.0,0.0,0.0,1
2021-06-11,-70.0,55.0,80.0,70.0,85.0,40.0,10.0,30.0,100.0,0.0,0.0,0
2021-06-12,-70.0,55.0,80.0,70.0,85.0,40.0,10.0,30.0,100.0,0.0,0.0,0
2021-06-13,-70.0,55.0,80.0,70.0,85.0,40.0,10.0,30.0,100.0,0.0,0.0,0
2021-06-14,0.0,55.0,20.0,10.0,10.0,60.0,0.0,15.0,50.0,50.0,50.0,1
2021-06-15,0.0,40.0,20.0,0.0,5.0,10.0,0.0,5.0,50.0,50.0,50.0,1
2021-06-16,0.0,40.0,20.0,0.0,5.0,10.0,0.0,5.0,50.0,50.0,50.0,0
2021-06-17,0.0,40.0,20.0,0.0,5.0,10.0,0.0,5.0,50.0,50.0,50.0,0
2021-06-18,0.0,40.0,20.0,0.0,5.0,10.0,0.0,5.0,50.0,50.0,50.0,0
2021-06-19,0.0,40.0,20.0,0.0,5.0,10.0,0.0,5.0,50.0,50.0,50.0,0
2021-06-20,0.0,40.0,20.0,0.0,5.0,10.0,0.0,5.0,50.0,50.0,50.0,0
2021-06-21,-65.0,45.0,65.0,55.0,80.0,35.0,5.0,25.0,100.0,0.0,0.0,1
2021-06-22,-65.0,45.0,65.0,55.0,80.0,35.0,5.0,25.0,100.0,0.0,0.0,0
2021-06-23,-65.0,45.0,65.0,55.0,80.0,35.0,5.0,25.0,100.0,0.0,0.0,0
2021-06-24,-65.0,45.0,65.0,55.0,80.0,35.0,5.0,25.0,100.0,0.0,0.0,0
2021-06-25,-65.0,45.0,65.0,55.0,80.0,35.0,5.0,25.0,100.0,0.0,0.0,0
2021-06-26,-65.0,45.0,65.0,55.0,80.0,35.0,5.0,25.0,100.0,0.0,0.0,0
2021-06-27,-65.0,45.0,65.0,55.0,80.0,35.0,5.0,25.0,100.0,0.0,0.0,0
2021-06-28,-45.0,55.0,40.0,52.5,75.0,57.5,27.5,25.0,100.0,0.0,25.0,2
2021-06-29,0.0,40.0,0.0,0.0,40.0,30.0,10.0,20.0,50.0,50.0,50.0,1
2021-06-30,70.0,55.0,45.0,85.0,60.0,75.0,20.0,35.0,0.0,100.0,100.0,1
2021-07-01,70.0,55.0,45.0,85.0,60.0,75.0,20.0,35.0,0.0,100.0,100.0,0
2021-07-02,70.0,55.0,45.0,85.0,60.0,75.0,20.0,35.0,0.0,100.0,100.0,0
2021-07-03,-60.0,70.0,65.0,95.0,75.0,10.0,60.0,40.0,100.0,0.0,0.0,1
2021-07-04,-60.0,70.0,65.0,95.0,75.0,10.0,60.0,40.0,100.0,0.0,0.0,0
2021-07-05,-60.0,70.0,65.0,95.0,75.0,10.0,60.0,40.0,100.0,0.0,0.0,0
2021-07-06,-60.0,70.0,65.0,95.0,75.0,10.0,60.0,40.0,100.0,0.0,0.0,0
2021-07-07,-60.0,70.0,65.0,95.0,75.0,10.0,60.0,40.0,100.0,0.0,0.0,0
2021-07-08,-40.0,40.0,65.0,80.0,20.0,35.0,20.0,5.0,100.0,0.0,0.0,1
2021-07-09,-40.0,40.0,65.0,80.0,20.0,35.0,20.0,5.0,100.0,0.0,0.0,0
2021-07-10,-40.0,40.0,65.0,80.0,20.0,35.0,20.0,5.0,100.0,0.0,0.0,0
2021-07-11,0.0,40.0,45.0,15.0,10.0,70.0,0.0,25.0,50.0,50.0,50.0,1
2021-07-12,0.0,40.0,45.0,15.0,10.0,70.0,0.0,25.0,50.0,50.0,50.0,0
2021-07-13,0.0,40.0,45.0,15.0,10.0,70.0,0.0,25.0,50.0,50.0,50.0,0
2021-07-14,-40.0,55.0,65.0,80.0,50.0,60.0,20.0,25.0,100.0,0.0,0.0,1
2021-07-15,-40.0,55.0,65.0,80.0,50.0,60.0,20.0,25.0,100.0,0.0,0.0,0
2021-07-16,-40.0,55.0,65.0,80.0,50.0,60.0,20.0,25.0,100.0,0.0,0.0,0
2021-07-17,-40.0,55.0,65.0,80.0,50.0,60.0,20.0,25.0,100.0,0.0,0.0,0
2021-07-18,-40.0,55.0,65.0,80.0,50.0,60.0,20.0,25.0,100.0,0.0,0.0,0
2021-07-19,-40.0,55.0,65.0,80.0,50.0,60.0,20.0,25.0,100.0,0.0,0.0,0
2021-07-20,-40.0,55.0,65.0,80.0,50.0,60.0,20.0,25.0,100.0,0.0,0.0,0
2021-07-21,-40.0,55.0,65.0,80.0,50.0,60.0,20.0,25.0,100.0,0.0,0.0,0
2021-07-22,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,1
2021-07-23,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-07-24,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-07-25,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-07-26,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-07-27,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-07-28,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-07-29,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-07-30,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-07-31,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-01,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-02,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-03,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-04,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-05,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-06,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-07,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-08,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-09,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-10,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-11,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-12,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-13,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-14,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-15,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-16,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-17,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-18,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-19,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-20,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-21,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-22,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-23,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-24,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-25,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-26,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-27,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-28,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-29,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-30,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-08-31,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-09-01,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-09-02,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-09-03,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-09-04,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-09-05,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-09-06,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-09-07,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-09-08,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-09-09,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-09-10,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-09-11,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-09-12,-70.0,55.0,90.0,80.0,75.0,40.0,45.0,15.0,100.0,0.0,0.0,0
2021-09-13,-55.0,55.0,70.0,90.0,70.0,35.0,40.0,30.0,100.0,0.0,0.0,1
2021-09-14,-55.0,55.0,70.0,90.0,70.0,35.0,40.0,30.0,100.0,0.0,0.0,0
2021-09-15,-55.0,55.0,70.0,90.0,70.0,35.0,40.0,30.0,100.0,0.0,0.0,0
2021-09-16,-55.0,55.0,70.0,90.0,70.0,35.0,40.0,30.0,100.0,0.0,0.0,0
2021-09-17,-55.0,55.0,70.0,90.0,70.0,35.0,40.0,30.0,100.0,0.0,0.0,0
2021-09-18,-55.0,55.0,70.0,90.0,70.0,35.0,40.0,30.0,100.0,0.0,0.0,0
2021-09-19,-55.0,55.0,70.0,90.0,70.0,35.0,40.0,30.0,100.0,0.0,0.0,0
2021-09-20,-40.0,55.0,65.0,65.0,55.0,80.0,5.0,5.0,100.0,0.0,0.0,1
2021-09-21,-40.0,55.0,65.0,65.0,55.0,80.0,5.0,5.0,100.0,0.0,0.0,0
2021-09-22,-40.0,55.0,65.0,65.0,55.0,80.0,5.0,5.0,100.0,0.0,0.0,0
2021-09-23,-40.0,55.0,65.0,65.0,55.0,80.0,5.0,5.0,100.0,0.0,0.0,0
2021-09-24,0.0,65.0,35.0,35.0,40.0,25.0,0.0,10.0,50.0,50.0,50.0,1
2021-09-25,0.0,65.0,35.0,35.0,40.0,25.0,0.0,10.0,50.0,50.0,50.0,0
2021-09-26,0.0,65.0,35.0,35.0,40.0,25.0,0.0,10.0,50.0,50.0,50.0,0
2021-09-27,0.0,65.0,35.0,35.0,40.0,25.0,0.0,10.0,50.0,50.0,50.0,0
2021-09-28,0.0,65.0,35.0,35.0,40.0,25.0,0.0,10.0,50.0,50.0,50.0,0
